sample_id,global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes,processed_path,n_beats,n_peaks,reused
1095,S005,05,1,stairs_combined,False,1,batch1\stairs\05_treppe_80E9_center.csv,18,46080,51200,train,,processed\S005\001095.npz,22,23,False
1096,S005,05,1,stairs_combined,False,1,batch1\stairs\05_treppe_80E9_center.csv,19,48640,53760,train,,processed\S005\001096.npz,22,22,False
1097,S005,05,1,stairs_combined,False,1,batch1\stairs\05_treppe_80E9_center.csv,20,51200,56320,train,,processed\S005\001097.npz,20,21,False
1098,S005,05,1,stairs_combined,False,1,batch1\stairs\05_treppe_80E9_center.csv,21,53760,58880,train,,processed\S005\001098.npz,19,20,False
1099,S005,05,1,stairs_combined,False,1,batch1\stairs\05_treppe_80E9_center.csv,22,56320,61440,train,,processed\S005\001099.npz,21,22,False
1100,S005,05,1,stairs_combined,False,1,batch1\stairs\05_treppe_80E9_center.csv,23,58880,64000,train,,processed\S005\001100.npz,19,20,False
1101,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,0,0,5120,train,,processed\S006\001101.npz,14,15,False
1102,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,1,2560,7680,train,,processed\S006\001102.npz,14,15,False
1103,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,2,5120,10240,train,,processed\S006\001103.npz,16,17,False
1104,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,3,7680,12800,train,,processed\S006\001104.npz,15,16,False
1105,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,4,10240,15360,train,,processed\S006\001105.npz,16,17,False
1106,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,5,12800,17920,train,,processed\S006\001106.npz,15,16,False
1107,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,6,15360,20480,train,,processed\S006\001107.npz,17,17,False
1108,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,7,17920,23040,train,,processed\S006\001108.npz,17,17,False
1109,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,8,20480,25600,train,,processed\S006\001109.npz,17,18,False
1110,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,9,23040,28160,train,,processed\S006\001110.npz,17,18,False
1111,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,10,25600,30720,train,,processed\S006\001111.npz,18,19,False
1112,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,11,28160,33280,train,,processed\S006\001112.npz,19,19,False
1113,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,12,30720,35840,train,,processed\S006\001113.npz,19,20,False
1114,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,13,33280,38400,train,,processed\S006\001114.npz,20,20,False
1115,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,14,35840,40960,train,,processed\S006\001115.npz,20,21,False
1116,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,15,38400,43520,train,,processed\S006\001116.npz,20,21,False
1117,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,16,40960,46080,train,,processed\S006\001117.npz,21,21,False
1118,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,17,43520,48640,train,,processed\S006\001118.npz,21,22,False
1119,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,18,46080,51200,train,,processed\S006\001119.npz,22,23,False
1120,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,19,48640,53760,train,,processed\S006\001120.npz,21,22,False
1121,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,20,51200,56320,train,,processed\S006\001121.npz,22,23,False
1122,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,21,53760,58880,train,,processed\S006\001122.npz,22,23,False
1123,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,22,56320,61440,train,,processed\S006\001123.npz,22,23,False
1124,S006,06,1,stairs_combined,False,1,batch1\stairs\06_treppe_80E9_center.csv,23,58880,64000,train,,processed\S006\001124.npz,22,23,False
1125,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,0,0,5120,train,,processed\S007\001125.npz,16,17,False
1126,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,1,2560,7680,train,,processed\S007\001126.npz,15,15,False
1127,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,2,5120,10240,train,,processed\S007\001127.npz,15,15,False
1128,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,3,7680,12800,train,,processed\S007\001128.npz,16,16,False
1129,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,4,10240,15360,train,,processed\S007\001129.npz,15,16,False
1130,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,5,12800,17920,train,,processed\S007\001130.npz,14,14,False
1131,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,6,15360,20480,train,,processed\S007\001131.npz,14,15,False
1132,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,7,17920,23040,train,,processed\S007\001132.npz,14,15,False
1133,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,8,20480,25600,train,,processed\S007\001133.npz,15,16,False
1134,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,9,23040,28160,train,,processed\S007\001134.npz,15,16,False
1135,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,10,25600,30720,train,,processed\S007\001135.npz,16,17,False
1136,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,11,28160,33280,train,,processed\S007\001136.npz,17,18,False
1137,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,12,30720,35840,train,,processed\S007\001137.npz,18,18,False
1138,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,13,33280,38400,train,,processed\S007\001138.npz,18,19,False
1139,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,14,35840,40960,train,,processed\S007\001139.npz,18,19,False
1140,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,15,38400,43520,train,,processed\S007\001140.npz,18,19,False
1141,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,16,40960,46080,train,,processed\S007\001141.npz,20,20,False
1142,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,17,43520,48640,train,,processed\S007\001142.npz,21,21,False
1143,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,18,46080,51200,train,,processed\S007\001143.npz,21,21,False
1144,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,19,48640,53760,train,,processed\S007\001144.npz,20,21,False
1145,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,20,51200,56320,train,,processed\S007\001145.npz,20,21,False
1146,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,21,53760,58880,train,,processed\S007\001146.npz,20,21,False
1147,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,22,56320,61440,train,,processed\S007\001147.npz,21,22,False
1148,S007,07,1,stairs_combined,False,1,batch1\stairs\07_treppe_80E9_center.csv,23,58880,64000,train,,processed\S007\001148.npz,22,22,False
1149,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,0,0,5120,train,,processed\S008\001149.npz,15,15,False
1150,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,1,2560,7680,train,,processed\S008\001150.npz,14,15,False
1151,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,2,5120,10240,train,,processed\S008\001151.npz,14,15,False
1152,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,3,7680,12800,train,,processed\S008\001152.npz,16,17,False
1153,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,4,10240,15360,train,,processed\S008\001153.npz,15,16,False
1154,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,5,12800,17920,train,,processed\S008\001154.npz,16,16,False
1155,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,6,15360,20480,train,,processed\S008\001155.npz,15,16,False
1156,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,7,17920,23040,train,,processed\S008\001156.npz,16,17,False
1157,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,8,20480,25600,train,,processed\S008\001157.npz,16,16,False
1158,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,9,23040,28160,train,,processed\S008\001158.npz,16,17,False
1159,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,10,25600,30720,train,,processed\S008\001159.npz,16,16,False
1160,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,11,28160,33280,train,,processed\S008\001160.npz,16,17,False
1161,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,12,30720,35840,train,,processed\S008\001161.npz,17,17,False
1162,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,13,33280,38400,train,,processed\S008\001162.npz,17,17,False
1163,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,14,35840,40960,train,,processed\S008\001163.npz,17,18,False
1164,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,15,38400,43520,train,,processed\S008\001164.npz,18,19,False
1165,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,16,40960,46080,train,,processed\S008\001165.npz,18,19,False
1166,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,17,43520,48640,train,,processed\S008\001166.npz,19,20,False
1167,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,18,46080,51200,train,,processed\S008\001167.npz,20,20,False
1168,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,19,48640,53760,train,,processed\S008\001168.npz,19,20,False
1169,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,20,51200,56320,train,,processed\S008\001169.npz,20,21,False
1170,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,21,53760,58880,train,,processed\S008\001170.npz,19,20,False
1171,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,22,56320,61440,train,,processed\S008\001171.npz,19,20,False
1172,S008,08,1,stairs_combined,False,1,batch1\stairs\08_treppe_80E9_center.csv,23,58880,64000,train,,processed\S008\001172.npz,19,19,False
1173,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,0,0,5120,train,,processed\S001\001173.npz,16,17,False
1174,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,1,2560,7680,train,,processed\S001\001174.npz,16,17,False
1175,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,2,5120,10240,train,,processed\S001\001175.npz,16,17,False
1176,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,3,7680,12800,train,,processed\S001\001176.npz,17,18,False
1177,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,4,10240,15360,train,,processed\S001\001177.npz,17,17,False
1178,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,5,12800,17920,train,,processed\S001\001178.npz,16,17,False
1179,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,6,15360,20480,train,,processed\S001\001179.npz,16,17,False
1180,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,7,17920,23040,train,,processed\S001\001180.npz,16,16,False
1181,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,8,20480,25600,train,,processed\S001\001181.npz,16,17,False
1182,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,9,23040,28160,train,,processed\S001\001182.npz,16,17,False
1183,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,10,25600,30720,train,,processed\S001\001183.npz,16,17,False
1184,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,11,28160,33280,train,,processed\S001\001184.npz,16,17,False
1185,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,12,30720,35840,train,,processed\S001\001185.npz,17,18,False
1186,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,13,33280,38400,train,,processed\S001\001186.npz,18,18,False
1187,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,14,35840,40960,train,,processed\S001\001187.npz,18,19,False
1188,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,15,38400,43520,train,,processed\S001\001188.npz,18,19,False
1189,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,16,40960,46080,train,,processed\S001\001189.npz,17,18,False
1190,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,17,43520,48640,train,,processed\S001\001190.npz,17,18,False
1191,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,18,46080,51200,train,,processed\S001\001191.npz,16,17,False
1192,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,19,48640,53760,train,,processed\S001\001192.npz,17,18,False
1193,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,20,51200,56320,train,,processed\S001\001193.npz,17,18,False
1194,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,21,53760,58880,train,,processed\S001\001194.npz,18,19,False
1195,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,22,56320,61440,train,,processed\S001\001195.npz,18,18,False
1196,S001,01,1,standing,False,1,batch1\standing\01_aufstehen_80E9_center.csv,23,58880,64000,train,,processed\S001\001196.npz,18,19,False
1197,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,0,0,5120,train,,processed\S002\001197.npz,12,12,False
1198,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,1,2560,7680,train,,processed\S002\001198.npz,12,13,False
1199,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,2,5120,10240,train,,processed\S002\001199.npz,13,13,False
1200,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,3,7680,12800,train,,processed\S002\001200.npz,13,13,False
1201,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,4,10240,15360,train,,processed\S002\001201.npz,13,13,False
1202,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,5,12800,17920,train,,processed\S002\001202.npz,12,13,False
1203,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,6,15360,20480,train,,processed\S002\001203.npz,14,14,False
1204,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,7,17920,23040,train,,processed\S002\001204.npz,13,13,False
1205,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,8,20480,25600,train,,processed\S002\001205.npz,12,13,False
1206,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,9,23040,28160,train,,processed\S002\001206.npz,12,13,False
1207,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,10,25600,30720,train,,processed\S002\001207.npz,13,14,False
1208,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,11,28160,33280,train,,processed\S002\001208.npz,13,14,False
1209,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,12,30720,35840,train,,processed\S002\001209.npz,13,14,False
1210,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,13,33280,38400,train,,processed\S002\001210.npz,13,13,False
1211,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,14,35840,40960,train,,processed\S002\001211.npz,13,13,False
1212,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,15,38400,43520,train,,processed\S002\001212.npz,12,13,False
1213,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,16,40960,46080,train,,processed\S002\001213.npz,12,12,False
1214,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,17,43520,48640,train,,processed\S002\001214.npz,12,13,False
1215,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,18,46080,51200,train,,processed\S002\001215.npz,12,13,False
1216,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,19,48640,53760,train,,processed\S002\001216.npz,13,14,False
1217,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,20,51200,56320,train,,processed\S002\001217.npz,14,14,False
1218,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,21,53760,58880,train,,processed\S002\001218.npz,13,13,False
1219,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,22,56320,61440,train,,processed\S002\001219.npz,13,14,False
1220,S002,02,1,standing,False,1,batch1\standing\02_aufstehen_80E9_center.csv,23,58880,64000,train,,processed\S002\001220.npz,12,12,False
1221,S003,03,1,standing,False,1,batch1\standing\03_aufstehen_80E9_center.csv,0,0,5120,train,,processed\S003\001221.npz,10,10,False
1222,S003,03,1,standing,False,1,batch1\standing\03_aufstehen_80E9_center.csv,1,2560,7680,train,,processed\S003\001222.npz,11,11,False
1223,S003,03,1,standing,False,1,batch1\standing\03_aufstehen_80E9_center.csv,2,5120,10240,train,,processed\S003\001223.npz,13,13,False
1224,S003,03,1,standing,False,1,batch1\standing\03_aufstehen_80E9_center.csv,3,7680,12800,train,,processed\S003\001224.npz,14,14,False
1225,S003,03,1,standing,False,1,batch1\standing\03_aufstehen_80E9_center.csv,4,10240,15360,train,,processed\S003\001225.npz,11,12,False
